h,S1245x,S1245y,S1245z,S1346x,S1346y,S1346z,S2356x,S2356y,S2356z,SAx,SAy,SAz,SBx,SBy,SBz,SCx,SCy,SCz
0.3308270676691729,1.7224419389654595e-15,4.6407274603597636e-7,-1.3333333333332569,1.7023109605167328e-15,4.6407274641644434e-7,-1.3333333333332555,2.076564084648553e-15,4.6407274656953834e-7,-1.333333333333254,-1.0625448086623672e-15,-2.844340283127624e-7,0.9999999999999614,2.45197743757366e-16,-2.844340266175465e-7,0.9999999999999618,-1.7147020258536592e-15,-2.8443402941092307e-7,0.9999999999999619
0.3609022556390977,1.3195053194386973e-15,4.479128826990215e-7,-1.3333333333332598,1.8110452680183457e-15,4.479128817658169e-7,-1.3333333333332575,1.5294547599322346e-15,4.4791288303901145e-7,-1.3333333333332593,-6.98962954635073e-16,-2.6961927217558824e-7,0.9999999999999643,6.143727979133277e-16,-2.6961927238542525e-7,0.9999999999999644,2.974175008642102e-16,-2.696192736220049e-7,0.9999999999999643
0.39097744360902253,3.43845314976455e-16,4.4684564788363514e-7,-1.3333333333332595,-4.929483769124301e-16,4.4684564809428085e-7,-1.3333333333332609,-2.036197346837649e-16,4.468456487989108e-7,-1.3333333333332607,-6.820469278219558e-16,-2.5976343077608636e-7,0.9999999999999678,-9.890595920951134e-16,-2.597634297955432e-7,0.9999999999999676,-8.034845482162334e-16,-2.597634304180069e-7,0.9999999999999675
0.42105263157894735,1.2943164575393937e-15,4.387115713563357e-7,-1.3333333333332593,1.4857730954481208e-15,4.387115708284101e-7,-1.3333333333332626,1.3992204013741703e-15,4.387115714866218e-7,-1.3333333333332629,-1.5173295305693022e-16,-2.547020189781381e-7,0.9999999999999681,-2.2373510088872447e-17,-2.5470202032334053e-7,0.9999999999999679,2.2472975230738664e-16,-2.547020197360188e-7,0.9999999999999679
0.45112781954887216,4.8612364850807996e-17,4.385160982386512e-7,-1.333333333333262,-7.560358693187069e-17,4.3851609901049164e-7,-1.3333333333332607,-6.01662182601501e-17,4.3851609856944333e-7,-1.3333333333332593,-6.786556049420394e-16,-2.4585100729435114e-7,0.9999999999999696,-8.395131556973671e-16,-2.458510066006134e-7,0.9999999999999692,-8.638601302542339e-16,-2.458510070313767e-7,0.9999999999999694
0.48120300751879697,1.3320343061137664e-15,4.3165919397889483e-7,-1.3333333333332629,1.413498541355785e-15,4.3165919355856055e-7,-1.3333333333332638,1.4367759211627291e-15,4.316591937589436e-7,-1.333333333333265,6.620081141355674e-16,-2.416684009848749e-7,0.999999999999971,-9.617666096626181e-17,-2.4166840320900914e-7,0.9999999999999714,-2.2677360310444187e-16,-2.4166840281818543e-7,0.9999999999999711
0.5112781954887218,-5.428623004076724e-16,4.3288750777313214e-7,-1.333333333333263,-6.159913893855478e-17,4.328875091893334e-7,-1.3333333333332626,-2.874471664488443e-18,4.3288750872916987e-7,-1.3333333333332633,-5.825040676586222e-16,-2.340108944607532e-7,0.9999999999999728,-7.176731752690704e-16,-2.340108941232081e-7,0.9999999999999722,-7.383009490892664e-16,-2.3401089371332303e-7,0.9999999999999724
0.5413533834586466,1.2237790887756604e-15,4.2781373104574793e-7,-1.3333333333332646,1.2031766039423487e-15,4.278137307289664e-7,-1.3333333333332664,1.2997472487711844e-15,4.278137306038092e-7,-1.3333333333332642,3.7480725460740337e-16,-2.309119194235125e-7,0.9999999999999736,-1.0623742739972695e-16,-2.3091191973630506e-7,0.9999999999999737,-1.3602687388414021e-18,-2.3091191940506338e-7,0.9999999999999737
0.5714285714285714,-2.5270529058959166e-16,4.3103558298328274e-7,-1.3333333333332646,-9.371563020063713e-17,4.3103558312884064e-7,-1.3333333333332629,-1.523703550816343e-16,4.3103558320896974e-7,-1.333333333333265,-8.002249963220454e-16,-2.246022083114126e-7,0.999999999999975,-4.739570836123533e-16,-2.246022070433153e-7,0.9999999999999748,-7.309841726117654e-16,-2.2460220835451476e-7,0.9999999999999747
0.6015037593984962,1.378604005781837e-15,4.282737443952192e-7,-1.333333333333265,1.1597619975030968e-15,4.2827374358240485e-7,-1.3333333333332638,1.2851035702853527e-15,4.2827374432815516e-7,-1.333333333333266,3.784897308708426e-16,-2.2277616252024884e-7,0.9999999999999756,2.9585356462947994e-16,-2.2277616245338573e-7,0.9999999999999754,-1.4104091188519164e-17,-2.2277616290381405e-7,0.9999999999999754
