h,S1245x,S1245y,S1245z,S1346x,S1346y,S1346z,S2356x,S2356y,S2356z,SAx,SAy,SAz,SBx,SBy,SBz,SCx,SCy,SCz
1.2030075187969924,2.8611854577026797e-16,-9.840432677853589e-17,1.0842021724852118e-16,3.649805034000505e-17,1.2824101797122449e-16,1.318389841742079e-16,-3.226165961102749e-16,-2.9836691192688515e-17,-1.292368989603007e-16,-4.154678102945663e-16,-1.4145458837585856e-15,1.0000000000000002,2.080391611115353e-16,3.5118378706936606e-18,1.0000000000000002,1.2331229190434593e-16,-4.5863864880537994e-17,1.0000000000000002
1.2330827067669172,-1.1380517696723645e-15,-1.353587134312052e-15,-3.2656169435263827e-16,6.197357126759642e-16,7.567530093201447e-16,2.805915222392463e-16,5.183160569964003e-16,5.968341249919077e-16,1.838806884535387e-16,3.667778479953822e-15,-1.3860032753350634e-14,1.000000000000001,1.4164103418349598e-16,-4.380826004698733e-18,1.000000000000001,-1.1606917264338992e-16,-3.8768307174999145e-17,1.000000000000001
1.263157894736842,-2.243667835648575e-16,3.534792957723073e-16,-1.0755285551058026e-16,2.0217414773251772e-16,-1.041192158498784e-16,6.5919492087101e-17,2.2192635832340234e-17,-2.493600799224281e-16,6.938893903905436e-17,-9.223954498447397e-16,-8.94119434070503e-16,1.0000000000000002,2.6621271167305502e-17,2.180562430789907e-16,1.0000000000000002,-8.351353925878831e-17,4.28308452342993e-17,1.0000000000000002
1.2932330827067668,-8.496089948523921e-19,-1.1425136509241377e-17,-6.830473686658855e-17,1.1420672498120365e-16,7.492794083683598e-17,5.408000436357676e-16,-1.1335711598635116e-16,-6.350280432759456e-17,-3.27645896525121e-16,5.855522941430516e-17,-1.7838421128041392e-15,1.0,-9.773308085397146e-17,-2.0484786889115612e-15,1.0,5.043130332064685e-17,-1.8422375913363885e-15,1.0
1.3233082706766917,-1.1685332922299805e-15,-1.4960652205791903e-15,-1.9537323148189322e-16,6.720194410958506e-16,8.822941314631009e-16,-1.7347234759770832e-17,4.965138511341291e-16,6.137710891160896e-16,2.855788522326785e-16,1.1539273411664595e-15,-3.338037147224979e-15,0.9999999999999988,7.358738161065443e-18,-4.7500889955759357e-17,0.9999999999999988,-1.5894179299922944e-16,-2.3838918458553422e-17,0.9999999999999988
1.3533834586466165,1.0549514313117204e-17,1.3639640725599328e-17,1.0343288725511416e-16,5.467378403041377e-17,2.5774889186635024e-17,-1.283695372222864e-16,-6.522329834353106e-17,-3.9414529912234547e-17,-3.0574501264094307e-17,-2.953034156638352e-16,1.6338167714426258e-16,0.9999999999999993,6.468675783471144e-17,-1.64872916760042e-17,0.9999999999999993,-1.3959758309011186e-17,5.1278832057464186e-17,0.9999999999999993
1.3834586466165413,3.6753641347237264e-16,-8.172122806841954e-16,1.533061871894486e-16,-1.5027849988430009e-16,3.8962861543272574e-16,1.734723475976653e-17,-2.1725791358807273e-16,4.275836652514697e-16,-8.391724815037953e-17,-1.337473962379561e-15,3.580975839504489e-15,1.0000000000000004,9.815374277207016e-17,-2.4039502920047195e-16,1.0000000000000004,1.1845216128288407e-16,-1.9247969875581445e-16,1.0000000000000004
1.413533834586466,-9.073094412645679e-17,-3.0486573931320244e-17,1.6826817716974634e-16,-1.4285104392794922e-16,9.391414189914105e-17,-1.249000902703314e-16,2.3358198805440585e-16,-6.342756796782096e-17,-7.459310946700379e-17,-8.307612341734754e-17,-1.6832265908694472e-15,0.9999999999999997,6.829852302259496e-17,-1.80879311674219e-15,0.9999999999999997,-2.514644132012764e-18,-1.8341949145156874e-15,0.9999999999999997
1.443609022556391,-5.289460664532642e-16,-6.067188268345447e-17,-1.2285365866976865e-16,1.5771523291783544e-16,3.3750262700749297e-16,-3.1908069936248386e-16,3.7123083353542847e-16,-2.768307443240384e-16,1.9256785836058175e-16,-1.0226520068279856e-15,-1.5928916002698688e-15,1.0000000000000004,4.7544340773451e-16,-1.831476915630267e-15,1.0000000000000004,5.902862055514273e-16,-1.6958952418295683e-15,1.0000000000000004
1.4736842105263157,-1.2349834050335724e-16,-1.6150378894295415e-17,-3.612561638721744e-16,2.3366424679063522e-17,-1.9558347250203998e-17,7.285838599102156e-17,1.0013191582429374e-16,3.5708726144499505e-17,2.051310510342533e-16,1.5788791500135762e-17,-3.040084687479411e-17,0.9999999999999999,-3.1887163885084706e-17,7.406778113548044e-18,0.9999999999999999,-7.448778452486375e-17,3.892176418377574e-18,0.9999999999999999
